"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2025/04/24","803.0","825.4","802.2","811.6","+15.5","17,073,700","12,100","363,100","30.01","-","790.50","844.77","929.71","12,231,760","16,469,888","13,178,281"
"2025/04/23","803.0","804.3","788.0","796.1","+17.4","15,308,400","0","395,400","0.00","-","784.64","850.99","931.31","10,432,840","16,159,616","13,038,108"
"2025/04/22","767.5","780.0","763.5","778.7","+3.5","12,378,600","0","575,300","0.00","-","779.62","857.71","933.18","9,573,400","15,990,396","12,942,862"
"2025/04/21","788.5","788.5","768.1","775.2","-15.7","10,095,600","0","649,100","0.00","-","778.70","864.44","935.10","9,407,740","15,945,212","12,891,284"
"2025/04/18","785.0","795.6","779.4","790.9","+8.6","6,302,500","0","751,700","0.00","-","777.50","870.58","936.93","9,834,560","15,954,100","12,834,090"
"2025/04/17","768.3","782.9","763.5","782.3","+11.3","8,079,100","60,000","701,300","11.69","-","771.92","875.66","938.49","12,401,520","16,181,576","12,814,772"
"2025/04/16","783.8","784.2","761.7","771.0","-3.1","11,011,200","0","729,800","0.00","-","772.92","881.45","940.09","15,203,280","16,484,348","12,771,916"
"2025/04/15","778.0","791.2","774.0","774.1","+4.9","11,550,300","0","648,000","0.00","-","762.96","887.27","941.72","17,923,280","16,998,156","12,888,550"
"2025/04/14","779.8","784.9","768.0","769.2","+6.2","12,229,700","0","689,300","0.00","-","759.94","894.65","943.35","20,663,540","16,869,724","12,862,668"
"2025/04/11","748.5","767.8","733.3","763.0","-24.3","19,137,300","0","629,400","0.00","-","747.22","902.49","945.15","24,171,200","16,882,596","12,838,037"
"2025/04/10","815.0","815.0","766.3","787.3","+66.1","22,087,900","2,000","579,100","289.55","-","757.12","911.39","946.87","26,165,940","16,520,968","12,710,932"
"2025/04/09","714.0","739.7","703.6","721.2","-37.8","24,611,200","0","623,000","0.00","-","769.68","919.22","948.56","29,106,260","16,025,376","12,490,614"
"2025/04/08","750.6","790.3","750.0","759.0","+53.4","25,251,600","0","581,500","0.00","-","809.38","929.41","951.14","26,209,640","15,505,464","12,277,445"
"2025/04/07","676.0","739.2","672.0","705.6","-106.9","29,768,000","78,000","585,600","7.51","-","840.38","938.70","953.32","23,951,600","14,887,092","12,056,072"
"2025/04/04","820.1","829.0","779.1","812.5","-37.6","29,111,000","131,000","535,700","4.09","-","880.90","949.19","956.23","21,536,480","14,470,752","11,753,349"
"2025/04/03","850.0","869.7","840.0","850.1","-69.6","36,789,500","88,200","562,400","6.38","-","910.68","956.71","957.71","18,523,680","13,612,884","11,466,716"
"2025/04/02","923.0","927.6","906.6","919.7","+5.7","10,128,100","1,000","491,000","491.00","-","942.36","962.01","958.65","14,092,140","12,542,360","11,092,958"
"2025/04/01","923.2","932.0","912.7","914.0","+5.8","13,961,400","68,600","636,800","9.28","-","958.22","964.94","958.70","13,904,640","12,470,724","11,064,820"
"2025/03/31","916.4","924.1","900.5","908.2","-53.2","17,692,400","1,000","645,200","645.20","-","973.62","968.28","958.96","13,390,100","12,248,944","10,996,504"
"2025/03/28","977.0","978.9","955.4","961.4","-47.1","14,047,000","4,500","668,000","148.44","-","989.74","972.12","959.19","12,719,660","11,895,124","10,879,080"
"2025/03/27","989.4","1,008.5","987.7","1,008.5","+9.5","14,631,800","29,000","1,240,000","42.76","-","993.66","974.56","958.84","13,026,540","11,644,056","10,861,118"
"2025/03/26","996.0","999.4","989.2","999.0","+8.0","9,190,600","6,000","562,400","93.73","-","985.36","975.08","957.68","11,963,560","11,402,276","10,812,121"
"2025/03/25","1,000.0","1,002.0","987.7","991.0","+2.2","11,388,700","0","412,900","0.00","-","978.38","976.38","956.38","12,341,020","11,276,952","10,843,857"
"2025/03/24","996.0","1,005.5","983.0","988.8","+7.8","14,340,200","100","397,700","3,977.00","-","969.58","978.00","955.20","12,313,080","11,168,564","10,829,925"
"2025/03/21","965.1","990.8","961.3","981.0","+14.0","15,581,400","31,300","378,400","12.09","-","957.54","980.23","954.02","11,508,600","11,142,196","10,780,828"
"2025/03/19","964.0","977.3","961.0","967.0","+2.9","9,316,900","13,600","374,400","27.53","-","944.94","981.13","953.24","10,790,200","11,163,552","10,705,445"
"2025/03/18","965.0","971.4","959.2","964.1","+17.1","11,077,900","13,600","375,400","27.60","-","936.94","984.13","952.79","12,056,500","11,123,960","10,809,689"
"2025/03/17","950.0","960.0","947.0","947.0","+18.4","11,249,000","25,100","478,500","19.06","-","927.44","987.00","952.34","14,612,200","11,226,328","10,776,849"
"2025/03/14","909.4","933.2","909.4","928.6","+10.6","10,317,800","6,600","554,300","83.98","-","929.74","990.62","952.09","14,030,300","11,885,384","10,743,425"
"2025/03/13","941.4","943.9","918.0","918.0","-9.0","11,989,400","0","626,200","0.00","-","937.08","993.48","952.15","14,477,040","11,921,424","10,738,492"
"2025/03/12","940.8","949.1","925.6","927.0","+10.4","15,648,400","16,800","668,500","39.79","-","950.58","996.69","952.44","14,098,480","11,887,512","10,752,628"
"2025/03/11","921.0","924.6","897.3","916.6","-41.9","23,856,400","0","782,800","0.00","-","961.78","999.22","952.42","12,908,420","11,968,992","10,707,686"
"2025/03/10","965.0","974.3","958.5","958.5","-6.8","8,339,500","2,400","553,600","230.67","-","973.66","1,003.32","952.40","10,459,820","11,766,204","10,557,725"
"2025/03/07","975.0","978.6","963.6","965.3","-20.2","12,551,500","2,400","514,800","214.50","-","980.18","1,004.83","951.69","10,750,380","11,762,408","10,595,636"
"2025/03/06","989.8","991.9","981.4","985.5","+2.5","10,096,600","32,400","477,200","14.73","-","980.72","1,006.10","950.82","12,111,980","11,708,244","10,631,397"
"2025/03/05","977.0","987.6","968.3","983.0","+7.0","9,698,100","3,300","532,600","161.39","-","983.72","1,005.74","949.94","11,625,520","11,756,196","10,757,316"
"2025/03/04","986.1","987.7","967.3","976.0","-15.1","11,613,400","3,300","511,800","155.09","-","983.64","1,005.86","948.92","11,691,180","11,768,728","10,785,896"
"2025/03/03","998.0","1,001.0","973.0","991.1","+23.1","9,792,300","42,400","470,400","11.09","-","987.02","1,005.78","948.01","11,035,940","11,756,908","10,902,742"
"2025/02/28","984.0","992.9","964.1","968.0","-32.5","19,359,500","2,300","655,600","285.04","-","988.32","1,004.66","946.61","10,760,860","11,791,064","11,015,493"
"2025/02/27","988.0","1,003.0","983.0","1,000.5","+17.9","7,664,300","51,700","528,200","10.22","-","995.52","1,004.57","945.32","8,658,340","11,578,448","11,035,118"
"2025/02/26","989.0","992.4","972.7","982.6","-10.3","10,026,400","8,400","544,900","64.87","-","999.92","1,002.62","943.45","8,679,540","11,668,124","11,317,668"
"2025/02/25","980.1","999.7","980.1","992.9","-4.7","8,337,200","21,900","463,900","21.18","-","1,007.70","1,001.31","940.72","8,391,720","11,678,848","11,353,148"
"2025/02/21","986.7","1,003.0","978.3","997.6","-6.4","8,416,900","30,700","512,300","16.69","-","1,015.42","998.87","938.13","7,935,780","11,740,960","11,450,969"
"2025/02/20","1,013.5","1,016.5","996.5","1,004.0","-18.5","8,846,900","22,300","519,200","23.28","-","1,022.20","995.64","935.51","7,988,200","11,917,804","11,602,484"
"2025/02/19","1,015.0","1,031.5","1,012.5","1,022.5","+1.0","7,770,300","20,400","456,200","22.36","-","1,030.30","991.00","932.82","8,955,020","11,846,532","11,615,072"
"2025/02/18","1,031.0","1,032.0","1,017.0","1,021.5","-10.0","8,587,300","60,900","435,900","7.16","-","1,026.50","985.78","929.64","10,624,020","11,955,516","11,649,288"
"2025/02/17","1,038.0","1,040.0","1,029.0","1,031.5","0.0","6,057,500","23,400","414,800","17.73","-","1,030.60","980.88","926.27","10,571,980","11,983,156","11,669,249"
"2025/02/14","1,047.0","1,047.5","1,026.5","1,031.5","-13.0","8,679,000","23,400","394,000","16.84","-","1,031.50","976.01","922.82","12,087,900","12,096,536","11,711,274"
"2025/02/13","1,017.0","1,054.0","1,014.5","1,044.5","+41.0","13,681,000","90,700","304,200","3.35","-","1,032.70","971.26","919.42","15,897,180","12,214,816","11,697,685"
"2025/02/12","1,023.0","1,028.0","999.1","1,003.5","-38.5","16,115,300","16,400","335,800","20.48","-","1,023.80","966.62","915.91","15,404,740","12,095,024","11,643,197"
"2025/02/10","1,037.0","1,048.0","1,033.5","1,042.0","+6.0","8,327,100","24,900","241,200","9.69","-","1,022.76","963.24","913.09","14,410,000","11,901,404","11,555,774"
"2025/02/07","1,042.0","1,052.0","1,029.0","1,036.0","-1.5","13,637,100","22,600","314,700","13.92","-","1,012.40","958.82","909.86","16,281,660","11,830,748","11,574,414"
"2025/02/06","1,050.0","1,080.0","1,037.5","1,037.5","+37.5","27,725,400","78,600","206,800","2.63","-","1,009.00","954.82","906.80","17,311,580","11,611,864","11,531,010"
"2025/02/05","1,005.0","1,011.5","993.2","1,000.0","+1.7","11,218,800","20,100","306,300","15.24","-","1,000.78","950.25","903.51","13,415,420","10,843,256","11,294,565"
"2025/02/04","1,006.5","1,006.5","994.6","998.3","+8.1","11,141,600","7,200","412,100","57.24","-","1,000.16","946.73","900.83","13,411,140","10,626,748","11,293,222"
"2025/02/03","989.8","996.0","979.3","990.2","-28.8","17,685,400","8,200","345,300","42.11","-","995.82","943.11","898.05","13,441,900","10,375,228","11,276,092"
"2025/01/31","996.4","1,024.5","989.5","1,019.0","+22.6","18,786,700","64,600","241,300","3.74","-","994.98","939.62","895.42","11,907,100","9,862,408","11,142,596"
"2025/01/30","996.0","1,000.0","990.6","996.4","-0.5","8,244,600","29,300","270,200","9.22","-","986.00","934.59","892.38","10,413,340","9,901,292","11,030,836"
"2025/01/29","989.8","1,000.0","985.1","996.9","+20.3","11,197,400","55,200","252,600","4.58","-","979.32","930.58","889.69","10,893,660","9,955,872","11,104,792"
"2025/01/28","974.6","990.9","972.0","976.6","-9.4","11,295,400","29,000","261,300","9.01","-","973.08","926.86","887.38","11,463,000","9,923,272","11,209,309"
"2025/01/27","987.8","995.8","982.4","986.0","+11.9","10,011,400","42,000","211,000","5.02","-","968.10","923.47","884.75","11,185,160","9,855,632","11,168,742"
"2025/01/24","974.9","983.8","968.5","974.1","+11.1","11,317,900","25,300","226,400","8.95","-","960.88","920.60","881.99","11,241,780","9,677,740","11,176,946"
"2025/01/23","970.0","972.6","961.0","963.0","-2.7","10,646,200","16,700","260,400","15.59","-","952.46","918.23","879.14","10,956,200","9,569,964","11,180,017"
"2025/01/22","973.0","979.3","965.7","965.7","+14.0","14,044,100","94,800","261,500","2.76","-","943.24","916.61","876.57","11,394,560","9,490,060","11,208,200"
"2025/01/21","953.0","956.0","940.5","951.7","+1.8","9,906,200","103,200","270,100","2.62","-","927.68","914.94","873.60","9,998,760","9,210,848","11,485,972"
"2025/01/20","938.0","949.9","935.4","949.9","+17.9","10,294,500","35,700","255,700","7.16","-","915.74","913.80","871.69","10,116,500","9,119,140","11,587,181"
"2025/01/17","912.0","934.6","906.1","932.0","+15.1","9,890,000","31,500","319,200","10.13","-","905.58","912.64","869.68","9,913,260","9,057,668","11,633,205"
"2025/01/16","908.9","924.4","905.2","916.9","+29.0","12,838,000","64,800","303,100","4.68","-","901.10","912.30","867.56","9,713,660","8,982,776","11,702,541"
"2025/01/15","897.2","902.9","885.3","887.9","-4.1","7,065,100","2,100","355,000","169.05","-","900.28","912.96","865.79","9,473,260","8,822,764","11,699,225"
"2025/01/14","899.5","901.5","887.6","892.0","-7.1","10,494,900","0","315,600","0.00","-","908.40","914.44","864.46","10,197,480","8,895,584","11,784,464"
"2025/01/10","905.0","906.8","894.6","899.1","-10.5","9,278,300","0","398,100","0.00","-","913.82","916.19","862.90","10,353,460","8,983,784","11,795,000"
"2025/01/09","916.0","919.3","908.0","909.6","-3.2","8,892,000","12,000","240,500","20.04","-","920.26","917.08","860.96","9,809,940","9,050,932","11,841,630"
"2025/01/08","925.0","926.4","908.3","912.8","-15.7","11,636,000","0","213,400","0.00","-","925.54","916.75","858.75","9,664,540","9,158,084","11,914,785"
"2025/01/07","925.0","944.6","916.8","928.5","+9.4","10,686,200","0","162,400","0.00","-","927.66","916.35","856.76","9,039,380","9,106,396","11,891,088"
"2025/01/06","933.7","938.5","906.6","919.1","-12.2","11,274,800","2,600","182,300","70.12","-","924.34","915.21","854.62","8,063,360","9,105,264","11,931,180"
"2024/12/30","936.0","949.3","928.1","931.3","-4.7","6,560,700","0","122,000","0.00","-","922.10","915.34","852.36","6,779,120","9,051,380","11,993,721"
"2024/12/27","925.0","937.2","924.2","936.0","+12.6","8,165,000","77,400","105,200","1.36","-","916.40","915.44","850.32","6,439,960","9,474,360","12,065,236"
"2024/12/26","912.0","924.7","910.3","923.4","+11.5","8,510,200","178,700","778,000","4.35","-","907.86","915.20","848.33","8,758,720","9,492,356","12,131,224"
"2024/12/25","916.4","916.4","901.0","911.9","+4.0","5,806,100","139,600","309,100","2.21","-","902.42","915.40","846.71","8,978,500","9,501,636","12,151,588"
"2024/12/24","901.4","907.9","900.3","907.9","+5.1","4,853,600","139,600","331,200","2.37","-","900.84","916.24","845.46","9,893,760","9,667,304","12,268,200"
"2024/12/23","905.5","905.6","898.0","902.8","+9.5","4,864,900","139,700","322,700","2.31","-","897.60","917.52","844.16","10,843,920","9,995,144","12,433,114"
"2024/12/20","904.5","911.3","893.3","893.3","-2.9","19,758,800","145,200","319,500","2.20","-","899.90","918.41","843.65","10,983,760","10,291,660","12,473,100"
"2024/12/19","887.6","905.4","881.3","896.2","-7.8","9,609,100","10,700","336,900","31.49","-","904.20","919.31","843.11","8,756,700","10,005,680","12,325,742"
"2024/12/18","895.0","911.2","892.6","904.0","+12.3","10,382,400","147,000","322,700","2.20","-","909.48","919.66","842.47","8,564,600","10,068,628","12,350,438"
"2024/12/17","910.0","915.3","891.1","891.7","-22.6","9,604,400","98,900","363,100","3.67","-","913.48","919.50","841.57","7,900,880","10,262,676","12,312,160"
"2024/12/16","915.0","921.6","910.0","914.3","-0.5","5,564,100","110,400","353,400","3.20","-","919.74","920.62","840.84","7,502,700","10,660,120","12,267,520"
"2024/12/13","907.6","920.8","906.0","914.8","-7.8","8,623,500","101,900","351,900","3.45","-","921.08","920.30","839.77","8,141,420","10,911,220","12,270,605"
"2024/12/12","935.2","935.7","922.6","922.6","-1.4","8,648,600","83,000","372,600","4.49","-","922.84","920.02","838.67","8,020,260","11,381,356","12,255,961"
"2024/12/11","930.0","931.7","913.9","924.0","+1.0","7,063,800","102,100","365,500","3.58","-","925.00","918.56","837.66","8,058,080","11,765,356","12,265,172"
"2024/12/10","926.6","931.7","918.4","923.0","+2.0","7,613,500","133,300","355,300","2.67","-","925.18","916.46","836.46","8,422,440","12,316,060","12,308,746"
"2024/12/09","924.9","924.9","908.8","921.0","-2.6","8,757,700","122,100","386,300","3.16","-","927.70","913.94","835.45","9,439,720","13,165,740","12,317,922"
"2024/12/06","935.0","936.1","913.8","923.6","-9.8","8,017,700","123,400","391,800","3.18","-","927.78","908.20","834.51","9,879,580","13,322,928","12,302,238"
"2024/12/05","932.0","934.9","923.0","933.4","+8.5","8,837,700","187,700","426,600","2.27","-","923.34","903.23","833.35","10,590,200","13,629,172","12,323,841"
"2024/12/04","935.1","938.5","923.3","924.9","-10.7","8,885,600","136,000","456,500","3.36","-","917.22","897.93","832.29","10,891,420","14,066,884","12,395,909"
"2024/12/03","928.6","941.5","923.5","935.6","+14.2","12,699,900","245,800","393,200","1.60","-","912.24","893.03","830.86","11,245,880","14,103,100","12,466,881"
"2024/12/02","908.0","927.8","905.0","921.4","+20.0","10,957,000","283,000","399,700","1.41","-","909.58","886.96","828.94","10,691,440","14,008,564","12,482,914"
"2024/11/29","893.9","902.3","890.3","901.4","-1.4","11,570,800","3,400","428,600","126.06","-","912.04","880.85","827.12","11,927,080","13,973,660","12,522,588"
"2024/11/28","891.0","909.2","889.8","902.8","+2.8","10,343,800","27,900","411,500","14.75","-","917.76","875.70","824.96","11,335,900","13,879,204","12,554,390"
"2024/11/27","910.6","914.7","896.2","900.0","-22.3","10,657,900","2,900","429,900","148.24","-","922.92","870.66","822.59","11,015,580","13,771,844","12,651,281"
"2024/11/26","924.8","928.0","908.4","922.3","-11.4","9,927,700","1,800","380,200","211.22","-","929.50","865.90","820.58","10,873,560","13,729,304","12,862,394"
"2024/11/25","933.0","946.6","928.0","933.7","+3.7","17,135,200","1,800","399,200","221.78","-","933.00","860.68","818.02","11,497,940","13,714,540","13,112,228"
"2024/11/22","938.1","938.1","924.0","930.0","+1.4","8,614,900","1,800","385,000","213.89","-","931.28","855.34","814.33","10,526,460","13,418,136","13,289,437"
"2024/11/21","935.0","937.8","928.5","928.6","-4.3","8,742,200","1,800","415,400","230.78","-","928.42","850.40","812.69","11,325,340","13,488,812","13,597,344"
"2024/11/20","946.0","946.6","931.4","932.9","-6.9","9,947,800","23,100","352,900","15.28","-","923.68","844.88","812.36","11,813,460","13,538,804","13,728,609"
"2024/11/19","929.4","942.4","923.5","939.8","+14.7","13,049,600","20,900","365,700","17.50","-","917.10","839.51","812.46","12,870,620","13,585,616","14,020,122"
"2024/11/18","913.3","930.0","911.3","925.1","+9.4","12,277,800","37,900","334,000","8.81","-","913.10","833.52","812.05","14,168,800","13,457,904","14,009,454"
"2024/11/15","919.9","921.8","907.7","915.7","+10.8","12,609,300","1,200","338,200","281.83","-","909.34","828.24","811.86","14,081,560","13,273,720","13,990,062"
"2024/11/14","906.0","918.2","901.6","904.9","+4.9","11,182,800","41,100","407,000","9.90","-","907.76","823.26","811.38","15,635,080","13,185,536","13,989,313"
"2024/11/13","918.5","924.9","892.8","900.0","-19.8","15,233,600","2,700","433,200","160.44","-","904.02","818.85","811.14","17,048,240","13,289,876","14,076,126"
"2024/11/12","907.0","936.0","906.6","919.8","+13.5","19,540,500","52,600","385,800","7.33","-","898.28","815.78","811.57","18,167,800","13,441,980","13,981,161"
"2024/11/11","900.0","906.6","891.1","906.3","-1.5","11,841,600","1,700","381,000","224.12","-","886.34","810.15","812.14","20,030,800","12,990,476","13,790,672"
"2024/11/08","900.0","910.0","897.5","907.8","+21.6","20,376,900","128,800","380,200","2.95","-","860.60","805.08","812.77","20,199,960","12,941,880","13,718,326"
"2024/11/07","897.0","900.0","877.8","886.2","+14.9","18,248,600","221,400","438,100","1.98","-","838.88","799.19","813.62","19,259,340","12,588,732","13,550,196"
"2024/11/06","860.0","871.3","841.0","871.3","+11.2","20,831,400","159,800","432,200","2.70","-","821.82","794.54","814.81","19,565,720","12,369,184","13,425,904"
"2024/11/05","807.6","861.3","805.0","860.1","+82.5","28,855,500","0","412,900","0.00","-","808.06","789.41","816.47","17,357,640","12,931,008","13,417,130"
"2024/11/01","780.0","785.1","772.7","777.6","-21.6","12,687,400","0","506,500","0.00","-","792.78","787.33","818.18","13,653,840","12,476,664","13,254,034"
"2024/10/31","794.0","804.8","790.1","799.2","-1.7","15,673,800","100","438,700","4,387.00","-","791.00","788.19","820.53","13,133,240","12,519,020","13,193,894"
"2024/10/30","801.9","808.3","790.5","800.9","-1.6","19,780,500","0","383,900","0.00","-","785.72","787.14","822.75","11,840,360","12,495,676","13,123,020"
"2024/10/29","792.4","803.4","789.5","802.5","+18.8","9,791,000","0","378,200","0.00","-","780.88","786.48","825.02","9,416,220","12,208,028","13,039,784"
"2024/10/28","759.0","788.5","757.9","783.7","+15.0","10,336,500","0","435,500","0.00","-","776.56","785.91","827.04","9,376,900","12,354,708","13,050,354"
"2024/10/25","774.6","775.9","761.9","768.7","-4.1","10,084,400","6,500","401,300","61.74","-","778.22","785.56","829.32","9,221,320","12,392,652","13,012,324"
"2024/10/24","762.5","778.2","760.1","772.8","-3.9","9,209,400","0","436,400","0.00","-","784.52","784.97","831.86","9,149,460","12,500,300","13,000,802"
"2024/10/23","780.0","782.1","771.2","776.7","-4.2","7,659,800","8,600","422,500","49.13","-","791.22","783.79","834.44","9,383,940","12,707,068","12,993,765"
"2024/10/22","785.2","789.2","772.3","780.9","-11.1","9,594,400","8,500","475,200","55.91","-","794.04","783.26","836.99","9,850,380","12,795,024","13,113,252"
"2024/10/21","797.7","798.5","786.7","792.0","-8.2","9,558,600","12,400","466,800","37.65","-","797.58","782.76","839.41","10,155,120","12,958,972","13,226,032"
"2024/10/18","808.0","808.5","794.3","800.2","-6.1","9,725,100","12,600","403,300","32.01","-","797.18","781.05","841.34","10,214,760","13,215,244","13,243,348"
"2024/10/17","795.8","807.4","792.1","806.3","+15.5","10,381,800","7,400","398,800","53.89","-","795.78","780.18","842.96","9,804,380","13,303,212","13,282,533"
"2024/10/16","786.0","800.7","780.5","790.8","-7.8","9,992,000","9,600","407,700","42.47","-","792.72","779.41","844.40","9,808,960","13,412,504","13,352,822"
"2024/10/15","802.6","807.8","797.1","798.6","+8.6","11,118,100","7,400","397,200","53.68","-","793.50","779.85","846.37","10,568,820","13,414,324","13,374,861"
"2024/10/11","796.1","801.0","784.1","790.0","-3.2","9,856,800","12,400","432,000","34.84","-","798.44","780.62","848.18","12,152,440","13,551,680","13,408,124"
"2024/10/10","802.0","802.0","790.4","793.2","+2.2","7,673,200","4,600","414,500","90.11","-","796.26","781.46","849.67","11,831,660","13,846,296","13,393,540"
"2024/10/09","804.3","804.3","781.7","791.0","-3.7","10,404,700","4,600","413,500","89.89","-","793.54","784.31","851.05","12,422,360","13,853,920","13,611,785"
"2024/10/08","812.0","820.0","793.2","794.7","-28.6","13,791,300","0","473,200","0.00","-","787.42","786.76","852.38","12,651,060","13,786,012","13,594,344"
"2024/10/07","809.1","825.8","809.0","823.3","+44.2","19,036,200","26,900","384,800","14.30","-","782.48","788.90","853.76","12,444,780","13,692,812","13,510,326"
"2024/10/04","780.8","786.9","775.1","779.1","-0.5","8,252,900","21,300","548,400","25.75","-","766.42","789.44","854.79","15,612,940","13,231,824","13,364,284"
"2024/10/03","790.4","791.4","772.8","779.6","+19.2","10,626,700","0","547,500","0.00","-","772.22","791.75","856.38","17,461,740","13,151,964","13,415,080"
"2024/10/02","755.0","771.4","754.4","760.4","-9.6","11,548,200","19,400","554,200","28.57","-","776.12","793.92","858.31","18,085,660","12,958,716","13,433,617"
"2024/10/01","758.0","773.8","750.8","770.0","+27.0","12,759,900","4,800","831,800","173.29","-","778.64","796.82","860.38","18,794,060","12,797,796","13,475,841"
"2024/09/30","749.0","768.1","741.3","743.0","-65.1","34,877,000","0","927,000","0.00","-","781.54","799.87","862.33","18,759,940","12,660,976","13,504,302"
"2024/09/27","799.8","810.5","777.0","808.1","+9.0","17,496,900","0","609,400","0.00","-","790.56","803.53","864.95","14,476,140","11,679,172","13,200,413"
"2024/09/26","782.3","799.1","777.1","799.1","+26.1","13,746,300","5,000","2,053,000","410.60","-","783.92","805.10","867.01","13,233,780","11,311,364","13,087,356"
"2024/09/25","785.2","789.6","760.6","773.0","-11.5","15,090,200","47,700","821,000","17.21","-","774.90","807.13","869.31","13,039,640","11,064,768","13,027,440"
