"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2025/04/25","800.0","810.9","799.9","805.0","+19.0","18,844,200","169,400","4,485,900","26.48","-","778.28","806.36","894.67","14,844,080","18,642,520","21,436,414"
"2025/04/24","792.0","799.5","785.2","786.0","+15.8","18,844,000","109,000","4,818,600","44.21","-","774.08","810.20","895.38","13,457,900","18,606,016","21,418,752"
"2025/04/23","777.0","780.4","763.7","770.2","+16.2","12,430,700","107,700","5,169,000","47.99","-","773.30","814.87","896.36","12,433,460","18,346,980","21,416,394"
"2025/04/22","766.2","767.2","752.1","754.0","-22.2","15,644,600","103,400","5,646,100","54.60","-","771.16","820.39","897.72","12,924,740","18,371,292","21,770,645"
"2025/04/21","784.0","784.7","774.4","776.2","-7.8","8,456,900","106,300","5,015,000","47.18","-","774.64","826.44","899.01","12,208,460","18,235,932","22,134,782"
"2025/04/18","786.0","789.8","778.2","784.0","+1.9","11,913,300","106,400","4,932,300","46.36","-","773.70","831.33","900.26","14,144,040","18,437,904","22,404,997"
"2025/04/17","759.6","784.8","758.4","782.1","+22.6","13,721,800","104,400","5,207,900","49.88","-","771.78","835.91","901.70","17,399,280","18,690,864","22,646,596"
"2025/04/16","773.1","779.7","749.5","759.5","-11.9","14,887,100","111,500","5,292,700","47.47","-","773.28","840.54","903.35","19,708,860","18,896,636","22,715,472"
"2025/04/15","778.0","783.0","766.8","771.4","-0.1","12,063,200","111,600","5,303,500","47.52","-","766.14","845.74","905.49","22,037,840","19,226,180","22,872,470"
"2025/04/14","780.0","789.8","769.5","771.5","-2.9","18,134,800","110,200","5,083,700","46.13","-","764.38","851.34","907.44","25,252,380","19,281,688","23,338,141"
"2025/04/11","750.0","775.5","737.6","774.4","-15.2","28,189,500","124,300","5,369,500","43.20","-","752.24","856.88","910.44","29,200,900","19,477,536","23,428,525"
"2025/04/10","807.0","810.5","779.2","789.6","+65.8","25,269,700","121,700","4,268,200","35.07","-","756.48","863.12","913.43","29,017,660","19,343,132","23,442,613"
"2025/04/09","743.6","744.6","710.5","723.8","-38.8","26,532,000","95,900","4,325,200","45.10","-","762.92","867.82","916.08","27,953,080","18,976,988","23,439,476"
"2025/04/08","738.3","770.2","737.0","762.6","+51.8","28,135,900","115,700","4,430,600","38.29","-","784.14","874.72","919.52","26,927,920","18,684,408","23,419,956"
"2025/04/07","705.6","733.5","695.0","710.8","-84.8","37,877,400","119,800","4,386,000","36.61","-","800.62","880.91","922.29","24,386,560","18,168,368","23,585,656"
"2025/04/04","809.5","818.9","773.4","795.6","-26.2","27,273,300","427,400","5,069,200","11.86","-","828.72","889.30","925.44","21,394,600","17,552,368","23,435,364"
"2025/04/03","798.9","823.2","798.9","821.8","-8.1","19,946,800","728,900","5,398,600","7.41","-","846.54","895.17","927.23","19,486,240","17,130,532","23,486,468"
"2025/04/02","845.0","850.0","815.1","829.9","-15.1","21,406,200","772,400","5,517,200","7.14","-","862.72","900.30","928.56","17,922,380","17,148,608","23,904,622"
"2025/04/01","860.0","862.8","842.7","845.0","-6.3","15,429,100","843,500","5,424,500","6.43","-","877.88","905.56","929.00","16,056,840","17,125,704","23,913,736"
"2025/03/31","868.2","872.5","847.7","851.3","-33.4","22,917,600","825,600","5,367,000","6.50","-","890.06","911.06","928.85","15,829,040","17,471,080","23,914,504"
"2025/03/28","900.0","900.5","883.1","884.7","-18.0","17,731,500","911,800","5,441,500","5.97","-","898.90","915.98","928.66","13,628,980","18,098,348","23,926,053"
"2025/03/27","900.0","903.9","896.6","902.7","-3.0","12,127,500","944,100","4,691,900","4.97","-","902.16","921.13","928.16","13,669,000","20,287,584","23,906,742"
"2025/03/26","912.5","919.3","903.6","905.7","-0.2","12,078,500","942,100","4,371,500","4.64","-","902.14","922.77","927.42","13,717,120","21,709,064","23,964,856"
"2025/03/25","906.1","910.2","896.6","905.9","+10.4","14,290,100","916,900","4,548,800","4.96","-","902.66","926.48","926.78","13,909,120","23,920,292","23,918,754"
"2025/03/24","900.3","908.5","894.4","895.5","-5.5","11,917,300","922,400","4,626,200","5.02","-","902.54","931.16","926.10","13,503,220","24,415,976","23,888,244"
"2025/03/21","891.0","912.2","880.1","901.0","-1.6","17,931,600","911,100","4,339,500","4.76","-","903.10","935.82","925.59","13,821,000","24,791,796","23,875,000"
"2025/03/19","904.0","909.8","899.0","902.6","-5.7","12,368,100","936,600","4,233,100","4.52","-","902.60","939.08","925.07","13,882,140","24,702,768","23,921,168"
"2025/03/18","914.6","920.5","907.7","908.3","+3.0","13,038,500","948,900","4,133,600","4.36","-","901.68","942.08","924.82","15,181,740","24,768,328","23,983,812"
"2025/03/17","912.0","912.4","903.0","905.3","+7.0","12,260,600","951,400","4,271,100","4.49","-","897.90","945.34","924.43","17,199,180","24,773,420","24,017,058"
"2025/03/14","892.9","904.5","887.2","898.3","-0.2","13,506,200","944,900","4,377,400","4.63","-","899.12","948.83","924.25","17,437,240","24,952,124","24,094,816"
"2025/03/13","907.0","919.9","896.5","898.5","+0.5","18,237,300","943,500","4,335,000","4.59","-","901.46","951.48","923.96","19,342,200","24,826,488","24,128,876"
"2025/03/12","883.4","910.9","883.0","898.0","+8.6","18,866,100","920,600","4,354,300","4.73","-","907.86","954.06","923.67","20,660,620","24,668,352","24,125,508"
"2025/03/11","891.0","892.7","873.0","889.4","-22.0","23,125,700","912,900","4,461,100","4.89","-","909.68","956.67","923.44","20,110,620","24,615,788","24,200,006"
"2025/03/10","916.0","916.6","902.0","911.4","+1.4","13,450,900","978,200","4,094,400","4.19","-","911.04","960.40","923.59","19,328,980","24,461,024","24,377,840"
"2025/03/07","925.0","944.0","908.2","910.0","-20.5","23,031,000","982,100","3,863,100","3.93","-","912.22","964.10","923.93","19,685,780","24,738,612","25,107,518"
"2025/03/06","918.6","946.4","914.0","930.5","+23.4","24,829,400","981,000","3,449,100","3.52","-","914.36","967.58","924.66","19,575,060","24,824,680","25,323,470"
"2025/03/05","908.0","916.0","896.2","907.1","+10.9","16,116,100","981,600","3,952,200","4.03","-","916.72","969.52","924.92","17,954,660","24,717,036","25,368,362"
"2025/03/04","910.0","915.9","893.2","896.2","-21.1","19,217,500","982,200","4,121,900","4.20","-","925.30","971.12","925.14","18,811,180","24,839,204","25,308,646"
"2025/03/03","930.0","935.7","914.0","917.3","-3.4","15,234,900","1,045,100","3,780,000","3.62","-","938.32","972.50","925.54","19,134,400","25,035,156","25,314,252"
"2025/02/28","930.0","936.6","913.1","920.7","-21.6","22,477,400","1,049,400","3,725,000","3.55","-","951.36","972.44","925.70","20,900,120","25,346,240","25,350,633"
"2025/02/27","953.0","957.3","938.5","942.3","-7.7","16,727,400","1,164,300","3,377,900","2.90","-","962.08","972.60","925.86","24,124,500","25,432,180","25,306,536"
"2025/02/26","950.0","959.0","939.3","950.0","-11.3","20,398,700","1,199,100","3,073,200","2.56","-","976.32","970.98","925.52","35,271,500","25,500,384","25,236,869"
"2025/02/25","969.1","975.0","951.0","961.3","-21.2","20,833,600","1,229,800","2,573,400","2.09","-","975.06","969.04","924.90","40,724,660","25,503,160","25,140,688"
"2025/02/21","969.3","987.7","958.0","982.5","+8.2","24,063,500","1,252,900","2,077,900","1.66","-","982.48","966.32","924.39","50,029,780","25,284,004","25,071,685"
"2025/02/20","1,000.0","1,012.0","972.2","974.3","-39.2","38,599,300","1,224,100","2,916,700","2.38","-","990.58","963.00","923.59","50,553,520","25,201,572","24,997,185"
"2025/02/19","934.2","1,014.5","922.0","1,013.5","+69.8","72,462,400","1,436,600","457,100","0.32","-","998.12","959.77","922.86","47,096,220","24,369,756","24,700,693"
"2025/02/18","988.0","989.9","940.9","943.7","-54.7","47,664,500","1,166,800","3,191,100","2.73","-","991.92","955.30","921.45","35,744,920","22,140,576","24,025,076"
"2025/02/17","1,000.0","1,002.0","946.4","998.4","-24.6","67,359,200","1,436,100","2,664,400","1.86","-","998.68","954.11","920.68","29,013,440","21,401,636","23,774,030"
"2025/02/14","1,039.0","1,044.5","1,013.5","1,023.0","+11.0","26,682,200","1,495,400","842,300","0.56","-","997.00","951.62","919.43","18,174,760","20,196,960","23,104,064"
"2025/02/13","990.0","1,012.0","977.1","1,012.0","+29.5","21,312,800","1,476,400","497,000","0.34","-","990.88","947.50","917.91","16,183,960","21,005,372","23,068,680"
"2025/02/12","979.1","995.6","973.0","982.5","+5.0","15,705,900","1,409,800","1,456,500","1.03","-","981.38","941.83","916.91","13,994,460","20,874,928","23,051,264"
"2025/02/10","990.0","1,001.5","974.0","977.5","-12.5","14,007,100","1,426,700","1,408,600","0.99","-","977.50","936.87","916.50","13,710,060","20,947,472","23,297,070"
"2025/02/07","993.0","1,007.5","984.6","990.0","-2.4","13,165,800","1,439,400","1,068,700","0.74","-","974.66","932.12","915.76","14,419,040","21,133,876","23,354,644"
"2025/02/06","973.0","999.0","971.8","992.4","+27.9","16,728,200","1,548,800","1,059,000","0.68","-","973.18","927.42","915.12","15,637,200","22,167,224","23,395,533"
"2025/02/05","967.0","970.7","960.1","964.5","+1.4","10,365,300","1,482,400","1,670,500","1.13","-","975.50","921.77","914.61","16,369,680","23,216,292","23,386,848"
"2025/02/04","978.3","981.8","955.5","963.1","-0.2","14,283,900","1,475,600","1,772,300","1.20","-","981.96","917.97","914.57","19,333,160","23,950,600","23,689,908"
"2025/02/03","961.0","983.0","960.0","963.3","-19.3","17,552,000","1,536,000","2,143,500","1.40","-","985.14","915.12","914.38","20,904,040","24,580,572","23,747,484"
"2025/01/31","999.9","1,001.5","977.2","982.6","-21.4","19,256,600","1,499,400","1,035,400","0.69","-","981.90","912.85","914.15","21,227,700","24,633,992","23,826,404"
"2025/01/30","985.0","1,009.0","984.0","1,004.0","+7.2","20,390,600","1,711,100","552,300","0.32","-","971.52","910.34","913.33","22,199,640","24,930,208","23,851,986"
"2025/01/29","981.2","1,002.0","980.5","996.8","+17.8","25,182,700","1,394,100","983,800","0.71","-","953.92","906.87","912.12","22,723,920","25,994,124","23,835,906"
"2025/01/28","942.2","979.8","941.0","979.0","+31.9","22,138,300","1,380,700","1,697,400","1.23","-","939.50","906.87","911.14","22,612,560","25,983,360","23,723,844"
"2025/01/27","939.0","956.9","935.4","947.1","+16.4","19,170,300","1,222,400","2,530,800","2.07","-","924.02","907.65","910.26","21,871,400","26,267,672","23,676,285"
"2025/01/24","918.2","939.5","906.6","930.7","+14.7","24,116,300","1,185,200","2,922,400","2.47","-","914.90","909.29","909.87","22,130,960","26,502,236","23,679,178"
"2025/01/23","918.5","924.6","899.1","916.0","-8.7","23,012,000","1,168,700","3,653,800","3.13","-","907.42","911.36","909.46","20,378,640","26,540,304","23,726,005"
"2025/01/22","916.0","933.5","910.8","924.7","+23.1","24,625,900","1,194,600","3,506,800","2.94","-","904.12","913.52","909.48","20,176,780","27,242,360","23,794,373"
"2025/01/21","903.4","922.3","900.3","901.6","+0.1","18,432,500","1,161,700","4,264,400","3.67","-","897.90","914.40","909.49","18,812,380","27,321,544","24,109,873"
"2025/01/20","901.0","929.2","893.1","901.5","+8.2","20,468,100","1,177,800","4,326,000","3.67","-","897.92","915.55","910.35","18,472,460","27,828,488","24,234,440"
"2025/01/17","899.8","907.3","885.1","893.3","-6.2","15,354,700","1,181,200","4,532,600","3.84","-","900.44","916.33","910.95","20,217,040","29,062,100","24,299,697"
"2025/01/16","910.4","917.0","888.2","899.5","+5.9","22,002,700","1,209,300","4,459,300","3.69","-","908.98","915.12","911.56","24,594,560","29,331,500","24,453,644"
"2025/01/15","914.0","921.9","890.5","893.6","-8.1","17,803,900","1,181,900","4,646,700","3.93","-","913.10","912.50","912.38","29,572,520","29,070,860","24,461,069"
"2025/01/14","909.5","910.3","891.6","901.7","-12.4","16,732,900","1,178,100","4,414,800","3.75","-","908.42","910.24","913.40","29,622,080","29,310,056","24,628,661"
"2025/01/10","935.9","937.0","899.0","914.1","-21.9","29,191,000","1,221,500","4,309,900","3.53","-","899.78","908.04","914.22","29,779,400","29,292,068","24,837,224"
"2025/01/09","923.3","937.9","900.1","936.0","+15.9","37,242,300","1,316,200","3,343,400","2.54","-","888.74","905.37","914.64","27,674,640","28,783,868","24,795,238"
"2025/01/08","865.1","931.0","859.3","920.1","+49.9","46,892,500","1,241,900","4,069,400","3.28","-","876.00","902.26","914.74","28,026,080","27,639,012","24,614,532"
"2025/01/07","863.9","878.3","860.9","870.2","+11.7","18,051,700","1,098,200","5,677,200","5.17","-","862.24","899.65","915.09","27,238,560","26,243,384","24,338,024"
"2025/01/06","867.0","876.8","858.1","858.5","-0.4","17,519,500","1,079,300","6,106,300","5.66","-","862.10","899.12","916.00","29,372,820","25,958,276","24,551,109"
"2024/12/30","869.0","874.9","856.6","858.9","-13.4","18,667,200","1,044,200","5,902,600","5.65","-","868.76","899.27","916.93","31,875,560","26,113,264","24,642,670"
"2024/12/27","870.3","893.4","867.4","872.3","+21.0","38,999,500","1,050,800","4,779,200","4.55","-","878.28","900.25","918.12","31,919,620","26,049,232","24,758,804"
"2024/12/26","864.1","870.6","844.6","851.3","-18.2","42,954,900","995,800","5,574,000","5.60","-","887.78","900.53","919.24","29,452,120","25,110,532","24,810,274"
"2024/12/25","892.0","892.1","864.2","869.5","-22.3","28,723,000","6,500","4,708,500","724.38","-","900.98","902.16","920.51","30,258,840","24,116,032","25,147,444"
"2024/12/24","900.0","901.2","876.4","891.8","-14.7","30,033,200","6,500","4,001,400","615.60","-","926.44","902.43","922.19","29,496,960","23,609,540","25,155,809"
"2024/12/23","930.0","934.3","905.7","906.5","-13.3","18,887,500","36,500","3,970,500","108.78","-","947.78","901.83","923.66","29,339,540","23,127,600","25,290,549"
"2024/12/20","929.0","936.8","910.8","919.8","+2.5","26,662,000","7,500","3,720,700","496.09","-","964.12","900.82","925.81","30,568,920","23,350,240","25,525,280"
"2024/12/19","960.0","962.6","916.0","917.3","-79.5","46,988,500","7,500","3,908,900","521.19","-","976.64","900.03","927.35","30,250,120","23,742,288","25,452,632"
"2024/12/18","979.7","999.8","962.4","996.8","-1.7","24,913,600","50,700","1,035,800","20.43","-","987.18","900.81","928.90","28,965,100","24,589,820","25,324,806"
"2024/12/17","991.8","1,005.0","982.0","998.5","+10.3","29,246,100","96,800","1,029,800","10.64","-","977.16","899.54","928.98","29,303,480","25,162,372","25,575,624"
"2024/12/16","980.0","990.6","964.1","988.2","+5.8","25,034,400","20,800","1,703,100","81.88","-","963.54","897.60","929.38","29,675,480","25,120,380","26,376,422"
"2024/12/13","960.0","984.6","956.1","982.4","+12.4","25,068,000","14,500","2,034,500","140.31","-","950.10","895.02","928.76","34,930,280","24,584,500","26,363,609"
"2024/12/12","953.9","986.5","951.0","970.0","+23.3","40,563,400","25,900","2,333,700","90.10","-","926.20","892.78","928.20","34,334,620","24,367,296","26,311,310"
"2024/12/11","928.0","946.7","921.0","946.7","+16.3","26,605,500","3,200","3,548,700","1,109.00","-","899.04","891.14","927.89","29,319,280","23,463,300","26,098,513"
"2024/12/10","921.2","930.8","899.0","930.4","+9.4","31,106,100","13,900","4,159,500","299.24","-","877.10","890.59","927.82","28,754,940","23,165,884","26,301,220"
"2024/12/09","892.9","928.5","891.1","921.0","+58.1","51,308,400","36,300","4,446,800","122.50","-","860.38","890.03","928.07","25,790,360","22,381,736","26,541,697"
"2024/12/06","841.0","869.4","836.0","862.9","+28.7","22,089,700","1,700","5,265,000","3,097.10","-","845.62","889.34","927.90","18,825,880","20,856,804","26,255,136"
"2024/12/05","842.0","843.7","826.5","834.2","-2.8","15,486,700","1,700","6,039,000","3,552.40","-","844.72","891.73","928.09","16,132,120","20,599,552","26,314,980"
"2024/12/04","847.3","850.5","819.4","837.0","-9.8","23,783,800","1,700","6,181,200","3,636.00","-","848.82","895.27","928.87","15,435,140","20,719,124","26,529,557"
"2024/12/03","856.0","856.8","842.8","846.8","-0.4","16,283,200","1,700","5,998,600","3,528.60","-","852.82","898.58","929.24","12,863,180","20,422,268","26,555,936"
"2024/12/02","853.0","857.5","839.5","847.2","-11.2","16,486,000","1,700","5,867,400","3,451.40","-","855.92","901.02","929.53","13,885,380","20,642,584","26,882,777"
"2024/11/29","854.0","862.6","850.1","858.4","+3.7","8,620,900","1,700","5,828,600","3,428.60","-","863.14","902.56","929.59","14,001,460","21,136,588","27,393,872"
"2024/11/28","857.0","858.4","846.3","854.7","-2.3","12,001,800","1,700","5,843,700","3,437.50","-","867.34","904.41","928.53","15,383,680","21,476,220","27,615,384"
"2024/11/27","858.0","863.5","851.7","857.0","-5.3","10,924,000","1,900","5,906,300","3,108.60","-","874.78","906.60","927.45","16,601,800","21,957,284","27,774,964"
"2024/11/26","877.0","877.6","850.2","862.3","-21.0","21,394,200","1,900","5,929,600","3,120.80","-","878.64","909.78","926.43","17,629,140","22,320,588","28,134,414"
"2024/11/25","888.4","897.9","879.2","883.3","+3.9","17,066,400","4,400","5,046,200","1,146.90","-","881.56","913.37","924.70","16,947,240","22,830,476","28,368,789"
"2024/11/22","894.0","897.9","879.1","879.4","-12.5","15,532,000","1,700","5,198,400","3,057.90","-","881.12","914.90","921.77","18,424,660","22,880,824","28,905,057"
"2024/11/21","876.4","895.9","872.1","891.9","+15.6","18,092,400","1,700","4,922,600","2,895.60","-","885.26","917.41","920.57","22,610,900","22,908,844","29,219,942"
"2024/11/20","877.9","889.8","875.7","876.3","-0.6","16,060,700","1,700","5,159,600","3,035.10","-","894.26","919.91","920.08","32,627,780","22,828,220","29,323,214"
"2024/11/19","877.0","885.3","870.2","876.9","-4.2","17,984,700","1,700","5,287,600","3,110.40","-","911.98","923.31","920.16","37,261,120","23,509,584","29,592,045"
"2024/11/18","892.9","908.3","880.1","881.1","-19.0","24,453,500","2,600","5,086,100","1,956.20","-","926.64","926.18","920.33","39,303,440","23,534,280","30,482,962"
"2024/11/15","929.7","941.4","898.6","900.1","-36.8","36,463,200","2,300","4,852,600","2,109.80","-","935.14","928.79","920.63","36,740,220","23,494,980","30,794,806"
"2024/11/14","985.0","985.0","919.1","936.9","-28.0","68,176,800","3,400","3,960,500","1,164.90","-","940.40","929.62","919.83","33,375,160","22,883,464","30,499,333"
"2024/11/13","965.0","984.6","943.7","964.9","+14.7","39,227,400","15,100","3,628,400","240.29","-","938.82","928.68","918.56","23,332,500","20,923,776","29,950,742"
"2024/11/12","935.3","966.0","933.1","950.2","+26.6","28,196,300","2,400","3,625,000","1,510.40","-","932.44","927.02","917.48","19,321,040","20,025,800","29,673,230"
"2024/11/11","928.6","929.6","915.3","923.6","-2.8","11,637,400","2,300","4,308,700","1,873.30","-","925.68","925.54","916.79","15,982,260","19,640,804","29,659,318"
"2024/11/08","934.7","947.2","925.5","926.4","-2.6","19,637,900","2,300","4,249,900","1,847.80","-","921.68","925.29","916.08","16,291,800","19,950,800","29,677,352"
"2024/11/07","941.0","950.0","920.9","929.0","-4.0","17,963,500","2,600","4,607,800","1,772.20","-","920.94","924.24","915.31","15,495,900","20,270,416","29,647,550"
"2024/11/06","921.0","938.5","910.3","933.0","+16.6","19,170,100","13,700","4,298,000","313.72","-","919.68","923.78","914.60","15,598,400","20,677,460","29,729,550"
"2024/11/05","910.0","916.4","903.6","916.4","+12.8","11,502,400","2,500","4,809,000","1,923.60","-","917.06","923.49","914.10","15,036,860","21,842,192","29,816,270"
"2024/11/01","901.0","916.8","897.8","903.6","-19.1","13,185,100","2,500","4,946,800","1,978.70","-","915.34","925.46","913.99","17,094,600","22,493,096","30,022,992"
"2024/10/31","925.1","929.5","915.6","922.7","0.0","15,658,400","2,600","4,678,600","1,799.50","-","911.76","927.17","914.11","20,224,800","22,980,188","30,237,830"
"2024/10/30","922.3","928.0","912.4","922.7","+2.8","18,476,000","2,600","4,715,700","1,813.70","-","908.14","927.84","913.94","20,515,460","23,429,880","30,363,506"
"2024/10/29","898.8","919.9","894.4","919.9","+12.1","16,362,400","2,700","4,766,000","1,765.20","-","905.46","929.36","913.81","21,625,940","23,593,224","30,487,130"
"2024/10/28","883.0","910.7","880.0","907.8","+22.1","21,791,100","15,900","5,263,700","331.05","-","908.80","931.39","913.46","22,354,780","24,153,660","30,541,042"
"2024/10/25","895.4","898.3","868.5","885.7","-18.9","28,836,100","7,600","5,897,900","776.04","-","917.66","933.60","913.20","24,824,840","24,577,020","30,625,693"
"2024/10/24","900.0","909.3","888.0","904.6","-4.7","17,111,700","24,900","5,491,000","220.52","-","924.80","936.00","913.36","22,722,640","24,465,260","30,691,242"
"2024/10/23","928.0","931.8","907.0","909.3","-27.3","24,028,400","24,900","5,383,200","216.19","-","932.32","937.53","913.11","22,546,800","24,728,364","30,809,217"
"2024/10/22","946.4","949.9","925.5","936.6","-15.5","20,006,600","25,100","4,412,900","175.81","-","941.36","939.03","912.45","20,956,480","24,813,404","30,890,716"
"2024/10/21","933.8","966.5","931.6","952.1","+30.7","34,141,400","24,700","4,046,000","163.81","-","946.30","939.09","911.54","23,574,120","25,374,464","30,945,310"
"2024/10/18","938.0","942.2","921.4","921.4","-20.8","18,325,100","28,500","5,181,500","181.81","-","945.58","938.16","910.33","20,466,260","24,984,272","30,885,808"
"2024/10/17","954.3","955.7","939.9","942.2","-12.3","16,232,500","30,100","4,389,000","145.81","-","950.60","939.21","909.11","21,495,440","25,346,356","31,078,012"
"2024/10/16","949.6","968.4","938.1","954.5","-6.8","16,076,800","30,500","4,063,300","133.22","-","946.34","939.78","907.92","22,484,000","26,411,448","31,219,584"
"2024/10/15","965.4","1,000.0","959.1","961.3","+12.8","33,094,800","30,500","3,855,800","126.42","-","938.10","939.46","906.48","23,105,560","28,498,080","31,284,749"
"2024/10/11","955.4","959.2","942.1","948.5","+2.0","18,602,100","29,800","4,483,800","150.46","-","930.54","940.84","904.97","19,842,200","28,348,304","31,131,874"
"2024/10/10","927.0","950.4","923.0","946.5","+25.6","23,471,000","44,900","4,534,200","100.98","-","923.44","942.98","903.31","19,836,060","29,209,768","31,061,469"
"2024/10/09","923.0","939.7","917.5","920.9","+7.6","21,175,300","25,900","5,511,200","212.79","-","917.64","947.82","901.53","19,019,320","29,730,620","30,993,890"
"2024/10/08","913.3","921.8","904.4","913.3","-10.2","19,184,600","24,900","5,992,700","240.67","-","913.50","952.40","900.26","20,309,920","29,732,144","30,864,510"
"2024/10/07","922.5","927.7","916.2","923.5","+10.5","16,778,000","36,700","5,776,500","157.40","-","914.34","957.21","899.14","22,100,920","30,460,824","30,863,582"
"2024/10/04","910.0","918.9","906.3","913.0","-4.5","18,571,400","24,900","6,121,600","245.85","-","914.76","960.37","897.86","28,403,000","31,538,700","31,027,134"
"2024/10/03","925.3","940.5","913.9","917.5","+17.3","19,387,300","24,700","6,074,500","245.93","-","925.30","964.99","896.17","30,243,720","34,368,084","31,138,474"
"2024/10/02","906.2","921.9","897.6","900.2","-17.3","27,628,300","14,200","6,399,500","450.67","-","931.08","965.97","894.79","31,438,740","34,555,528","31,043,102"
"2024/10/01","931.8","936.2","912.4","917.5","-8.1","28,139,600","16,400","6,293,300","383.74","-","938.94","967.59","893.49","31,293,220","34,296,220","30,843,688"
"2024/09/30","923.0","940.9","903.2","925.6","-40.1","48,288,400","15,800","5,910,100","374.06","-","947.58","968.74","892.04","30,177,220","34,154,780","30,675,357"
"2024/09/27","954.9","971.8","941.0","965.7","+19.3","27,775,000","22,800","4,886,000","214.30","-","956.58","969.38","890.61","26,594,200","33,895,584","30,304,858"
"2024/09/26","948.0","954.2","937.7","946.4","+6.9","25,362,400","4,200","5,393,000","1,284.00","-","956.06","968.73","888.92","27,514,220","34,750,260","30,203,170"
