"日付","始値","高値","安値","終値","前日比","出来高","貸株残高","融資残高","貸借倍率","逆日歩","5DMA","25DMA","75DMA","5DVMA","25DVMA","75DVMA"
"2025/03/03","1,345.0","1,355.5","1,320.0","1,327.0","+27.0","9,882,800","13,000","91,900","7.07","-","1,302.10","1,345.04","1,288.72","8,390,480","9,328,644","8,357,601"
"2025/02/28","1,303.5","1,310.0","1,288.0","1,300.0","-1.5","10,568,100","43,900","96,700","2.20","-","1,288.40","1,344.50","1,289.34","8,556,520","9,346,300","8,345,816"
"2025/02/27","1,312.0","1,321.0","1,292.5","1,301.5","-10.0","4,911,600","3,300","100,700","30.52","-","1,281.90","1,344.12","1,290.06","8,250,640","9,175,536","8,314,077"
"2025/02/26","1,273.5","1,311.5","1,273.5","1,311.5","+41.0","9,040,000","3,400","100,100","29.44","-","1,280.60","1,343.38","1,290.46","8,740,620","9,204,876","8,340,900"
"2025/02/25","1,247.0","1,276.0","1,244.0","1,270.5","+12.0","7,549,900","700","121,900","174.14","-","1,282.70","1,342.62","1,290.51","8,074,020","9,176,000","8,295,226"
"2025/02/21","1,256.0","1,280.0","1,247.0","1,258.5","-9.0","10,713,000","17,200","138,400","8.05","-","1,291.90","1,342.68","1,291.25","7,769,540","9,207,984","8,335,828"
"2025/02/20","1,290.5","1,291.5","1,255.5","1,267.5","-27.5","9,038,700","33,900","138,200","4.08","-","1,304.00","1,342.58","1,292.19","6,923,380","9,030,260","8,359,682"
"2025/02/19","1,322.0","1,325.0","1,285.5","1,295.0","-27.0","7,361,500","148,000","119,200","0.81","-","1,317.80","1,341.84","1,292.98","6,446,620","8,941,700","8,302,032"
"2025/02/18","1,314.0","1,327.0","1,311.0","1,322.0","+5.5","5,707,000","21,300","103,300","4.85","-","1,324.30","1,339.28","1,293.34","6,454,760","8,887,564","8,288,281"
"2025/02/17","1,320.0","1,329.0","1,308.0","1,316.5","-2.5","6,027,500","3,500","105,600","30.17","-","1,326.10","1,336.00","1,293.16","7,407,040","8,904,592","8,276,680"
"2025/02/14","1,332.0","1,346.0","1,312.5","1,319.0","-17.5","6,482,200","3,100","128,800","41.55","-","1,334.80","1,332.92","1,293.20","8,713,740","8,885,404","8,320,469"
"2025/02/13","1,338.0","1,345.5","1,321.0","1,336.5","+9.0","6,654,900","3,300","122,200","37.03","-","1,350.20","1,329.74","1,293.40","9,054,920","8,891,860","8,322,617"
"2025/02/12","1,335.0","1,347.0","1,313.0","1,327.5","-3.5","7,402,200","3,800","117,200","30.84","-","1,359.90","1,327.02","1,293.42","9,131,540","8,855,788","8,329,864"
"2025/02/10","1,372.0","1,379.5","1,330.5","1,331.0","-29.0","10,468,400","3,300","110,100","33.36","-","1,374.40","1,324.38","1,293.78","9,313,460","8,866,820","8,337,997"
"2025/02/07","1,390.5","1,431.5","1,351.5","1,360.0","-36.0","12,561,000","4,300","107,300","24.95","-","1,387.80","1,321.94","1,294.24","9,052,300","8,783,788","8,303,232"
"2025/02/06","1,387.5","1,403.0","1,383.0","1,396.0","+11.0","8,188,100","77,700","95,200","1.23","-","1,397.70","1,318.30","1,294.30","8,299,780","8,576,236","8,230,478"
"2025/02/05","1,402.5","1,408.5","1,379.0","1,385.0","-15.0","7,038,000","48,500","91,400","1.88","-","1,402.60","1,312.68","1,293.64","8,419,560","8,444,192","8,214,729"
"2025/02/04","1,413.5","1,430.0","1,395.0","1,400.0","+2.0","8,311,800","64,300","129,400","2.01","-","1,413.60","1,307.28","1,293.19","8,806,800","8,319,172","8,233,032"
"2025/02/03","1,371.0","1,403.0","1,369.5","1,398.0","-11.5","9,162,600","74,000","132,100","1.79","-","1,417.50","1,301.08","1,292.60","10,793,880","8,132,444","8,227,041"
"2025/01/31","1,422.0","1,424.5","1,397.0","1,409.5","-11.0","8,798,400","96,800","105,300","1.09","-","1,415.40","1,295.12","1,292.44","11,388,160","7,989,036","8,185,094"
"2025/01/30","1,417.5","1,426.0","1,408.5","1,420.5","-19.5","8,787,000","106,200","129,600","1.22","-","1,398.70","1,288.24","1,291.97","13,469,680","8,453,940","8,122,269"
"2025/01/29","1,420.0","1,446.5","1,403.0","1,440.0","+20.5","8,974,200","136,100","111,900","0.82","-","1,377.30","1,279.64","1,291.40","13,777,120","8,411,596","8,129,926"
"2025/01/28","1,399.0","1,443.5","1,396.0","1,419.5","+32.0","18,247,200","102,300","115,400","1.13","-","1,347.40","1,271.62","1,290.93","13,242,080","8,289,468","8,114,214"
"2025/01/27","1,354.5","1,388.0","1,344.0","1,387.5","+61.5","12,134,000","69,100","118,400","1.71","-","1,320.10","1,264.28","1,290.48","10,721,660","7,881,652","7,981,814"
"2025/01/24","1,320.0","1,372.0","1,312.0","1,326.0","+12.5","19,206,000","88,100","99,500","1.13","-","1,301.10","1,258.52","1,290.62","9,958,480","7,660,916","7,974,488"
"2025/01/23","1,286.5","1,316.0","1,277.5","1,313.5","+23.0","10,324,200","284,800","90,600","0.32","-","1,290.30","1,255.12","1,291.04","7,787,180","7,409,688","7,848,946"
"2025/01/22","1,290.0","1,298.0","1,284.5","1,290.5","+7.5","6,299,000","194,600","106,200","0.55","-","1,278.80","1,251.80","1,291.77","6,976,320","7,387,576","7,876,332"
"2025/01/21","1,290.5","1,294.5","1,275.5","1,283.0","-9.5","5,645,100","0","108,500","0.00","-","1,270.50","1,249.06","1,292.40","7,081,460","7,490,288","8,069,345"
"2025/01/20","1,288.0","1,301.5","1,282.0","1,292.5","+20.5","8,318,100","100","107,900","1,079.00","-","1,260.10","1,246.54","1,294.84","7,154,060","7,636,280","8,237,396"
"2025/01/17","1,250.0","1,276.0","1,231.0","1,272.0","+16.0","8,349,500","0","110,800","0.00","-","1,249.60","1,244.22","1,296.49","6,716,980","7,561,972","8,286,316"
"2025/01/16","1,260.0","1,270.5","1,250.5","1,256.0","+7.0","6,269,900","0","113,500","0.00","-","1,243.10","1,242.86","1,297.88","6,156,640","7,593,248","8,285,833"
"2025/01/15","1,260.0","1,262.5","1,236.0","1,249.0","+18.0","6,824,700","0","113,500","0.00","-","1,239.80","1,242.90","1,299.54","6,231,380","7,816,500","8,372,186"
"2025/01/14","1,243.5","1,250.0","1,222.5","1,231.0","-9.0","6,008,100","0","120,100","0.00","-","1,243.70","1,243.36","1,301.18","6,017,060","7,958,132","8,507,333"
"2025/01/10","1,237.5","1,249.0","1,234.0","1,240.0","+0.5","6,132,700","0","117,000","0.00","-","1,249.80","1,245.24","1,303.19","6,351,040","8,065,848","8,553,944"
"2025/01/09","1,240.0","1,245.0","1,229.0","1,239.5","0.0","5,547,800","0","118,700","0.00","-","1,255.80","1,246.28","1,304.68","6,803,020","8,076,020","8,604,701"
"2025/01/08","1,259.5","1,263.0","1,237.0","1,239.5","-29.0","6,643,600","1,600","112,100","70.06","-","1,261.70","1,246.86","1,306.46","7,167,900","8,067,288","8,659,202"
"2025/01/07","1,256.0","1,276.0","1,242.0","1,268.5","+7.0","5,753,100","0","100,100","0.00","-","1,264.90","1,247.54","1,308.56","6,816,580","7,989,356","8,711,282"
"2025/01/06","1,276.0","1,284.0","1,251.5","1,261.5","-8.5","7,678,000","40,000","90,100","2.25","-","1,261.20","1,246.80","1,310.21","6,448,460","7,996,336","8,778,694"
"2024/12/30","1,286.5","1,291.0","1,266.0","1,270.0","+1.0","8,392,600","0","79,300","0.00","-","1,257.90","1,246.70","1,311.60","5,641,580","7,955,952","8,841,529"
"2024/12/27","1,260.0","1,272.0","1,256.0","1,269.0","+13.5","7,372,200","0","78,600","0.00","-","1,253.70","1,246.30","1,313.62","5,078,540","8,139,920","8,818,725"
"2024/12/26","1,243.5","1,258.0","1,243.5","1,255.5","+5.5","4,887,000","0","82,500","0.00","-","1,247.40","1,245.82","1,315.90","7,688,300","8,230,308","8,822,828"
"2024/12/25","1,246.0","1,250.0","1,233.0","1,250.0","+5.0","3,912,500","0","83,300","0.00","-","1,237.40","1,245.42","1,318.39","8,256,580","8,442,404","8,848,837"
"2024/12/24","1,240.0","1,253.5","1,236.5","1,245.0","-4.0","3,643,600","0","85,400","0.00","-","1,235.30","1,245.76","1,321.29","8,658,280","8,584,356","8,911,377"
"2024/12/23","1,247.5","1,253.5","1,238.0","1,249.0","+11.5","5,577,400","0","82,200","0.00","-","1,233.50","1,246.84","1,324.46","9,539,920","8,761,312","8,960,554"
"2024/12/20","1,240.0","1,259.5","1,237.0","1,237.5","+32.0","20,421,000","37,000","92,700","2.51","-","1,232.40","1,247.64","1,328.65","9,747,560","8,787,132","8,952,294"
"2024/12/19","1,200.0","1,220.5","1,199.5","1,205.5","-34.0","7,728,400","1,700","96,300","56.65","-","1,233.10","1,249.90","1,332.81","8,248,420","8,257,240","8,759,196"
"2024/12/18","1,234.5","1,243.5","1,232.5","1,239.5","+3.5","5,921,000","0","89,200","0.00","-","1,238.10","1,253.52","1,337.64","8,657,020","8,198,340","8,823,192"
"2024/12/17","1,248.0","1,256.5","1,230.0","1,236.0","-7.5","8,051,800","0","90,700","0.00","-","1,234.60","1,255.66","1,341.71","9,246,180","8,307,536","8,811,378"
"2024/12/16","1,241.0","1,257.0","1,240.5","1,243.5","+2.5","6,615,600","9,000","89,600","9.96","-","1,231.40","1,258.16","1,345.86","9,494,800","8,343,188","8,757,324"
"2024/12/13","1,235.0","1,255.0","1,231.5","1,241.0","+10.5","12,925,300","0","94,600","0.00","-","1,229.60","1,261.12","1,349.96","9,463,760","8,486,572","8,735,293"
"2024/12/12","1,228.5","1,240.0","1,224.0","1,230.5","+8.5","9,771,400","0","99,100","0.00","-","1,229.00","1,266.00","1,354.04","8,704,980","8,334,472","8,671,686"
"2024/12/11","1,221.5","1,227.0","1,214.0","1,222.0","+2.0","8,866,800","0","97,900","0.00","-","1,234.30","1,271.74","1,357.72","9,120,940","8,303,572","8,628,650"
"2024/12/10","1,251.0","1,253.0","1,220.0","1,220.0","-14.5","9,294,900","0","94,000","0.00","-","1,242.00","1,277.00","1,361.48","9,420,680","8,276,408","8,581,869"
"2024/12/09","1,245.0","1,247.0","1,230.0","1,234.5","-3.5","6,460,400","4,200","92,100","21.93","-","1,253.60","1,281.48","1,365.23","9,301,900","8,181,544","8,523,569"
"2024/12/06","1,250.0","1,260.5","1,234.0","1,238.0","-19.0","9,131,400","1,600","79,500","49.69","-","1,259.90","1,284.70","1,368.76","9,287,220","8,147,708","8,532,750"
"2024/12/05","1,265.0","1,276.5","1,256.5","1,257.0","-3.5","11,851,200","61,300","230,900","3.77","-","1,263.10","1,288.22","1,372.16","8,526,840","8,206,252","8,500,402"
"2024/12/04","1,278.0","1,278.0","1,251.0","1,260.5","-17.5","10,365,500","707,700","72,300","0.10","-","1,263.00","1,291.10","1,375.54","7,095,660","8,232,288","8,435,413"
"2024/12/03","1,265.0","1,282.5","1,259.0","1,278.0","+12.0","8,701,000","183,300","84,700","0.46","-","1,260.90","1,293.76","1,378.34","6,208,080","8,006,264","8,425,053"
"2024/12/02","1,240.5","1,268.0","1,238.0","1,266.0","+12.0","6,387,000","0","89,500","0.00","-","1,257.10","1,295.52","1,381.28","5,801,560","7,911,432","8,434,692"
"2024/11/29","1,266.0","1,269.5","1,252.0","1,254.0","-2.5","5,329,500","82,700","92,400","1.12","-","1,255.90","1,297.22","1,384.36","7,122,520","7,849,428","8,490,008"
"2024/11/28","1,246.0","1,263.0","1,241.0","1,256.5","+6.5","4,695,300","82,200","90,700","1.10","-","1,256.50","1,299.82","1,386.77","7,983,000","8,008,716","8,607,308"
"2024/11/27","1,249.0","1,260.0","1,238.0","1,250.0","-9.0","5,927,600","27,500","105,000","3.82","-","1,254.30","1,302.94","1,389.20","9,081,820","8,086,636","8,694,736"
"2024/11/26","1,238.0","1,261.5","1,238.0","1,259.0","-1.0","6,668,400","26,400","107,000","4.05","-","1,256.00","1,306.46","1,392.12","9,388,560","8,137,468","8,871,646"
"2024/11/25","1,270.0","1,275.0","1,256.5","1,260.0","+3.0","12,991,800","26,800","109,000","4.07","-","1,258.60","1,310.26","1,394.76","9,668,380","8,191,220","9,098,316"
"2024/11/22","1,248.0","1,262.0","1,237.5","1,257.0","+11.5","9,631,900","49,400","120,800","2.45","-","1,260.40","1,314.48","1,394.59","8,314,600","7,985,988","9,296,597"
"2024/11/21","1,261.0","1,266.0","1,240.0","1,245.5","-13.0","10,189,400","168,300","91,400","0.54","-","1,267.80","1,318.78","1,396.11","7,822,960","7,884,892","9,369,442"
"2024/11/20","1,264.5","1,275.0","1,254.5","1,258.5","-13.5","7,461,300","137,300","108,200","0.79","-","1,277.90","1,322.84","1,398.79","7,036,260","7,757,592","9,464,289"
"2024/11/19","1,288.0","1,297.0","1,267.0","1,272.0","+3.0","8,067,500","0","102,300","0.00","-","1,284.80","1,326.54","1,402.99","7,274,180","7,795,568","9,517,256"
"2024/11/18","1,279.0","1,286.5","1,266.5","1,269.0","-25.0","6,222,900","0","91,500","0.00","-","1,290.10","1,329.90","1,407.07","7,449,300","7,787,368","9,554,566"
"2024/11/15","1,301.0","1,320.5","1,292.0","1,294.0","-2.0","7,173,700","0","90,200","0.00","-","1,299.80","1,334.58","1,410.80","8,244,760","7,779,116","9,562,221"
"2024/11/14","1,289.5","1,314.0","1,282.5","1,296.0","+3.0","6,255,900","20,600","81,000","3.93","-","1,313.60","1,337.78","1,413.24","8,634,580","7,655,628","9,546,681"
"2024/11/13","1,298.0","1,315.0","1,276.5","1,293.0","-5.5","8,650,900","100","84,900","849.00","-","1,329.20","1,341.04","1,415.73","9,183,180","7,779,844","9,573,708"
"2024/11/12","1,321.0","1,326.0","1,298.5","1,298.5","-19.0","8,943,100","100","83,500","835.00","-","1,341.30","1,345.52","1,418.73","9,090,540","7,745,640","9,553,540"
"2024/11/11","1,343.5","1,354.0","1,300.0","1,317.5","-45.5","10,200,200","100","92,400","924.00","-","1,348.00","1,349.02","1,422.05","8,686,580","7,720,604","9,544,688"
"2024/11/08","1,401.5","1,412.5","1,355.5","1,363.0","-11.0","9,122,800","100","89,500","895.00","-","1,347.50","1,352.24","1,424.72","7,769,440","7,775,976","9,471,374"
"2024/11/07","1,361.5","1,379.5","1,352.5","1,374.0","+20.5","8,998,900","20,000","128,800","6.44","-","1,340.10","1,352.02","1,427.07","8,063,880","7,802,680","9,439,992"
"2024/11/06","1,335.5","1,381.0","1,335.0","1,353.5","+21.5","8,187,700","100","125,400","1,254.00","-","1,331.10","1,351.78","1,429.64","8,764,520","7,937,848","9,437,965"
"2024/11/05","1,345.0","1,347.0","1,322.0","1,332.0","+17.0","6,923,300","0","130,900","0.00","-","1,325.80","1,351.16","1,432.71","8,069,960","8,441,340","9,441,937"
"2024/11/01","1,319.0","1,330.5","1,310.5","1,315.0","-11.0","5,614,500","100","131,000","1,310.00","-","1,323.80","1,356.50","1,435.36","7,951,340","8,894,364","9,431,520"
"2024/10/31","1,315.0","1,335.5","1,315.0","1,326.0","-3.0","10,595,000","100","135,400","1,354.00","-","1,322.50","1,360.56","1,438.32","7,795,820","9,149,268","9,505,145"
"2024/10/30","1,327.5","1,343.5","1,324.5","1,329.0","+2.0","12,502,100","100","124,600","1,246.00","-","1,321.10","1,362.56","1,440.55","7,539,160","9,058,000","9,440,530"
"2024/10/29","1,322.0","1,339.0","1,315.0","1,327.0","+5.0","4,714,900","100","151,000","1,510.00","-","1,322.20","1,364.64","1,442.71","6,367,400","9,067,772","9,370,282"
"2024/10/28","1,303.5","1,334.5","1,302.5","1,322.0","+13.5","6,330,200","8,000","142,500","17.81","-","1,324.40","1,366.42","1,444.88","6,864,100","9,557,604","9,391,008"
"2024/10/25","1,307.5","1,318.5","1,305.5","1,308.5","-10.5","4,836,900","8,000","122,500","15.31","-","1,330.80","1,368.82","1,447.26","7,200,500","9,684,552","9,388,782"
"2024/10/24","1,311.5","1,330.5","1,307.5","1,319.0","-15.5","9,311,700","6,400","120,900","18.89","-","1,342.20","1,370.56","1,450.08","7,805,320","9,888,656","9,405,697"
"2024/10/23","1,335.0","1,356.0","1,333.5","1,334.5","-3.5","6,643,300","0","121,500","0.00","-","1,351.30","1,372.72","1,452.60","7,363,880","9,901,604","9,367,426"
